Date and time (UTC),Rocket,Rocket,Flight number,Launch site,Launch site,LSP,LSP,Year
2 December 09:27,,"Crewed orbital flight with seven astronauts. Hubble Space Telescope Servicing Mission 1. Replaced two components to add corrective optics, four gyroscopes, and the solar panels, as well as central computer upgrades.","Crewed orbital flight with seven astronauts. Hubble Space Telescope Servicing Mission 1. Replaced two components to add corrective optics, four gyroscopes, and the solar panels, as well as central computer upgrades.","Crewed orbital flight with seven astronauts. Hubble Space Telescope Servicing Mission 1. Replaced two components to add corrective optics, four gyroscopes, and the solar panels, as well as central computer upgrades.","Crewed orbital flight with seven astronauts. Hubble Space Telescope Servicing Mission 1. Replaced two components to add corrective optics, four gyroscopes, and the solar panels, as well as central computer upgrades.","Crewed orbital flight with seven astronauts. Hubble Space Telescope Servicing Mission 1. Replaced two components to add corrective optics, four gyroscopes, and the solar panels, as well as central computer upgrades.","Crewed orbital flight with seven astronauts. Hubble Space Telescope Servicing Mission 1. Replaced two components to add corrective optics, four gyroscopes, and the solar panels, as well as central computer upgrades.",1993
8 December 00:48,Delta II (7925),Delta II (7925),,Cape Canaveral LC-17A,Cape Canaveral LC-17A,McDonnell Douglas,McDonnell Douglas,1993
8 December 00:48,,,,,,,,1993
8 December 00:48,,USA-98 (NATO-4B),NATO/US Air Force,Geosynchronous,Communications,In orbit,Operational,1993
16 December 00:38,Atlas IIAS,Atlas IIAS,,Cape Canaveral LC-36B,Cape Canaveral LC-36B,General Dynamics,General Dynamics,1993
16 December 00:38,,,,,,,,1993
16 December 00:38,,Telstar 401,AT&T,Geostationary,Communications,In orbit,Successful,1993
16 December 00:38,,Maiden flight of Atlas IIAS; Telstar 401 destroyed by a magnetic storm in 1997,Maiden flight of Atlas IIAS; Telstar 401 destroyed by a magnetic storm in 1997,Maiden flight of Atlas IIAS; Telstar 401 destroyed by a magnetic storm in 1997,Maiden flight of Atlas IIAS; Telstar 401 destroyed by a magnetic storm in 1997,Maiden flight of Atlas IIAS; Telstar 401 destroyed by a magnetic storm in 1997,Maiden flight of Atlas IIAS; Telstar 401 destroyed by a magnetic storm in 1997,1993
18 December 01:27,Ariane 4 (44L),Ariane 4 (44L),,Kourou ELA-2,Kourou ELA-2,Arianespace,Arianespace,1993
18 December 01:27,,,,,,,,1993
18 December 01:27,,DBS-1,Hughes,Geostationary,Communications,In orbit,Operational,1993
18 December 01:27,,Thaicom 1,Shin Corporation,Geostationary,Communications,In orbit,Successful,1993
22 December 20:37:16,Molniya-M,Molniya-M,,Plesetsk Site 43/3,Plesetsk Site 43/3,VKS,VKS,1993
22 December 20:37:16,,,,,,,,1993
22 December 20:37:16,,Molniya 1–87,MOM,Molniya,Communications,In orbit,Operational,1993
January[edit],January[edit],January[edit],January[edit],January[edit],January[edit],January[edit],January[edit],1994
8 January 10:05:34,Soyuz-U2,Soyuz-U2,,Baikonur Site 1/5,Baikonur Site 1/5,Roskosmos,Roskosmos,1994
8 January 10:05:34,,,,,,,,1994
8 January 10:05:34,,Soyuz TM-18,Roskosmos,Low Earth (Mir),Mir EO-15,9 July 10:32:35,Successful,1994
8 January 10:05:34,,Crewed orbital flight with three cosmonauts,Crewed orbital flight with three cosmonauts,Crewed orbital flight with three cosmonauts,Crewed orbital flight with three cosmonauts,Crewed orbital flight with three cosmonauts,Crewed orbital flight with three cosmonauts,1994
20 January 09:49:00,Proton-K/DM-2M,Proton-K/DM-2M,,Baikonur Site 81/23,Baikonur Site 81/23,,,1994
20 January 09:49:00,,,,,,,,1994
20 January 09:49:00,,Gals-1,Intersputnik,Geosynchronous,Communications,In orbit,Operational,1994
24 January 21:37:00,Ariane 4 (44LP),Ariane 4 (44LP),,Kourou ELA-2,Kourou ELA-2,Arianespace,Arianespace,1994
24 January 21:37:00,,,,,,,,1994
24 January 21:37:00,,Eutelsat 2F5,Eutelsat,Intended: Geosynchronous,Communications,~90 seconds,Launch failure,1994
24 January 21:37:00,,Türksat-1A,Türksat,Intended: Geosynchronous,Communications,~90 seconds,Launch failure,1994
24 January 21:37:00,,Third stage malfunction,Third stage malfunction,Third stage malfunction,Third stage malfunction,Third stage malfunction,Third stage malfunction,1994
25 January 00:25:00,Tsyklon-3,Tsyklon-3,,Plesetsk Site 32,Plesetsk Site 32,Roskosmos,Roskosmos,1994
25 January 00:25:00,,,,,,,,1994
25 January 00:25:00,,Meteor-3-06,Roskomsos,Low Earth,Weather,In orbit,Operational,1994
25 January 00:25:00,,Tubsat-B,TUB,Low Earth,Technology development,In orbit,Spacecraft failure,1994
25 January 00:25:00,,Tubsat failed after 39 days of operation,Tubsat failed after 39 days of operation,Tubsat failed after 39 days of operation,Tubsat failed after 39 days of operation,Tubsat failed after 39 days of operation,Tubsat failed after 39 days of operation,1994
25 January 16:34:00,Titan 23G,Titan 23G,,Vandenberg SLC-4W,Vandenberg SLC-4W,BMDO/NASA,BMDO/NASA,1994
25 January 16:34:00,,,,,,,,1994
25 January 16:34:00,,Clementine,NASA/BMDO,Selenocentric and High Earth,Lunar orbiter,In orbit,Partial spacecraft failure,1994
25 January 16:34:00,,ISA,NASA/BMDO,High Earth,,8 June,Successful,1994
25 January 16:34:00,,Computer failure after ejection from lunar orbit prevented flyby of 1620 Geographos,Computer failure after ejection from lunar orbit prevented flyby of 1620 Geographos,Computer failure after ejection from lunar orbit prevented flyby of 1620 Geographos,Computer failure after ejection from lunar orbit prevented flyby of 1620 Geographos,Computer failure after ejection from lunar orbit prevented flyby of 1620 Geographos,Computer failure after ejection from lunar orbit prevented flyby of 1620 Geographos,1994
28 January 02:12:00,Soyuz-U,Soyuz-U,,Baikonur Site 1/5,Baikonur Site 1/5,Roskosmos,Roskosmos,1994
28 January 02:12:00,,,,,,,,1994
28 January 02:12:00,,Progress M-21,Roskosmos,Low Earth (Mir),Logistics,23 March 05:13:00,Successful,1994
February[edit],February[edit],February[edit],February[edit],February[edit],February[edit],February[edit],February[edit],1994
3 February 12:10,Space Shuttle Discovery,Space Shuttle Discovery,,Kennedy LC-39A,Kennedy LC-39A,United Space Alliance,United Space Alliance,1994
3 February 12:10,,,,,,,,1994
3 February 12:10,,STS-60,NASA,Low Earth (Mir),Shuttle-Mir flight,11 February 19:24,Successful,1994
3 February 12:10,,SpaceHab LSM,NASA/SpaceHab,Low Earth (Discovery),Scientific research,11 February 19:24,Successful,1994
3 February 12:10,,Wake Shield Facility,NASA,Low Earth (Discovery),Deployable scientific platform,11 February 19:24,Successful,1994
3 February 12:10,,GBA-6,NASA,Low Earth (Discovery),,11 February 19:24,Successful,1994
3 February 12:10,,ODERACS A,NASA,Low Earth,Laser calibration,2 October,Successful,1994
3 February 12:10,,ODERACS B,NASA,Low Earth,Laser calibration,4 October,Successful,1994
3 February 12:10,,ODERACS C,NASA,Low Earth,Laser calibration,31 December,Successful,1994
3 February 12:10,,ODERACS D,NASA,Low Earth,Laser calibration,31 December,Successful,1994
3 February 12:10,,ODERACS E,NASA,Low Earth,Laser calibration,3 March 1995,Successful,1994
3 February 12:10,,ODERACS F,NASA,Low Earth,Laser calibration,24 February 1995,Successful,1994
3 February 12:10,,BremSat 1,DARA/Bre,Low Earth,Scientific research,12 February 1995,Successful,1994
3 February 12:10,,Crewed orbital flight with six astronauts; first mission of the Shuttle-Mir Programme ODERACS deployed from Discovery on 9 February,Crewed orbital flight with six astronauts; first mission of the Shuttle-Mir Programme ODERACS deployed from Discovery on 9 February,Crewed orbital flight with six astronauts; first mission of the Shuttle-Mir Programme ODERACS deployed from Discovery on 9 February,Crewed orbital flight with six astronauts; first mission of the Shuttle-Mir Programme ODERACS deployed from Discovery on 9 February,Crewed orbital flight with six astronauts; first mission of the Shuttle-Mir Programme ODERACS deployed from Discovery on 9 February,Crewed orbital flight with six astronauts; first mission of the Shuttle-Mir Programme ODERACS deployed from Discovery on 9 February,1994
3 February 22:00,H-II,H-II,,Tanegashima LA-Y,Tanegashima LA-Y,NASDA,NASDA,1994
3 February 22:00,,,,,,,,1994
3 February 22:00,,OREX (Ryusei),NASDA,Low Earth,Reentry experiment,3 February,Successful,1994
3 February 22:00,,VEP (Myojo),NASDA,Geosynchronous transfer,Monitor rocket performance,In orbit,Successful,1994
3 February 22:00,,Maiden flight of H-II rocket and first launch from LA-Y,Maiden flight of H-II rocket and first launch from LA-Y,Maiden flight of H-II rocket and first launch from LA-Y,Maiden flight of H-II rocket and first launch from LA-Y,Maiden flight of H-II rocket and first launch from LA-Y,Maiden flight of H-II rocket and first launch from LA-Y,1994
5 February 08:46,Proton-K/DM-2,Proton-K/DM-2,,Baikonur Site 81/23,Baikonur Site 81/23,Roskosmos,Roskosmos,1994
5 February 08:46,,,,,,,,1994
5 February 08:46,,Raduga 1-3,MOM,Geosynchronous,Communications,In orbit,Operational,1994
7 February 21:47,Titan IVA (401)/Centaur,Titan IVA (401)/Centaur,,Cape Canaveral LC-40,Cape Canaveral LC-40,,,1994
7 February 21:47,,,,,,,,1994
7 February 21:47,,USA-99 (Milstar 1),US Air Force,Geosynchronous,Communications,In orbit,Operational,1994
7 February 21:47,,Maiden flight of Titan IV (401A),Maiden flight of Titan IV (401A),Maiden flight of Titan IV (401A),Maiden flight of Titan IV (401A),Maiden flight of Titan IV (401A),Maiden flight of Titan IV (401A),1994
8 February 08:34,Long March 3A,Long March 3A,,Xichang LA-2,Xichang LA-2,CASC,CASC,1994
8 February 08:34,,,,,,,,1994
8 February 08:34,,Shijian 4,CASC,Geosynchronous transfer,Particle research,In orbit,Operational,1994
8 February 08:34,,KF-1,CASC,Geosynchronous transfer,DFH-3 spacecraft boilerplate,In orbit,Successful,1994
8 February 08:34,,Maiden flight of Long March 3A,Maiden flight of Long March 3A,Maiden flight of Long March 3A,Maiden flight of Long March 3A,Maiden flight of Long March 3A,Maiden flight of Long March 3A,1994
12 February 08:54,Tsyklon-3,Tsyklon-3,,Plesetsk Site 32,Plesetsk Site 32,Roskosmos,Roskosmos,1994
12 February 08:54,,,,,,,,1994
12 February 08:54,,Kosmos 2268 (Strela-3),MO RF,Low Earth,Communications,In orbit,Operational,1994
12 February 08:54,,Kosmos 2269 (Strela-3),MO RF,Low Earth,Communications,In orbit,Operational,1994
12 February 08:54,,Kosmos 2270 (Strela-3),MO RF,Low Earth,Communications,In orbit,Operational,1994
12 February 08:54,,Kosmos 2271 (Strela-3),MO RF,Low Earth,Communications,In orbit,Operational,1994
12 February 08:54,,Kosmos 2272 (Strela-3),MO RF,Low Earth,Communications,In orbit,Operational,1994
12 February 08:54,,Kosmos 2273 (Strela-3),MO RF,Low Earth,Communications,In orbit,Operational,1994
18 February 07:56,Proton-K/DM-2,Proton-K/DM-2,,Baikonur Site 81/23,Baikonur Site 81/23,Roskosmos,Roskosmos,1994
18 February 07:56,,,,,,,,1994
18 February 07:56,,Raduga 31,MOM,Geosynchronous,Communications,In orbit,Operational,1994
19 February 23:45,Delta II (7925–8),Delta II (7925–8),,Cape Canaveral LC-17B,Cape Canaveral LC-17B,Boeing IDS,Boeing IDS,1994
19 February 23:45,,,,,,,,1994
19 February 23:45,,Galaxy 1R,,Geosynchronous,Communications,In orbit,Operational,1994
March[edit],March[edit],March[edit],March[edit],March[edit],March[edit],March[edit],March[edit],1994
2 March 03:25,Tsyklon-3,Tsyklon-3,,Plesetsk Site 32,Plesetsk Site 32,Roskosmos,Roskosmos,1994
2 March 03:25,,,,,,,,1994
2 March 03:25,,/Intercosmos 26 (Koronas-I),Intercosmos/Roskosmos,Low Earth,Solar astronomy,4 March 2001,Successful,1994
4 March 13:15,Space Shuttle Columbia,Space Shuttle Columbia,,Kennedy LC-39B,Kennedy LC-39B,United Space Alliance,United Space Alliance,1994
4 March 13:15,,,,,,,,1994
4 March 13:15,,STS-62,NASA,Low Earth,Microgravity research,18 March 13:10,Successful,1994
4 March 13:15,,OAST-2,OAST,Low Earth (Columbia),Technology development,18 March 13:10,Successful,1994
4 March 13:15,,USMP-2,NASA,Low Earth (Columbia),Microgravity research,18 March 13:10,Successful,1994
4 March 13:15,,EDO Pallet,NASA,Low Earth (Columbia),Cryogenic mission extension pallet,18 March 13:10,Successful,1994
4 March 13:15,,Crewed orbital flight with five astronauts,Crewed orbital flight with five astronauts,Crewed orbital flight with five astronauts,Crewed orbital flight with five astronauts,Crewed orbital flight with five astronauts,Crewed orbital flight with five astronauts,1994
10 March 03:40,Delta II (7925),Delta II (7925),,Cape Canaveral LC-17A,Cape Canaveral LC-17A,US Air Force,US Air Force,1994
10 March 03:40,,,,,,,,1994
10 March 03:40,,USA-100 (GPS IIA-15),US Air Force,Medium Earth,Navigation,In orbit,Operational,1994
10 March 03:40,,SEDS-2,US Air Force,Low Earth,Tether experiment,8 May,Successful,1994
13 March 22:32,Taurus,Taurus,,Vandenberg LC-576E,Vandenberg LC-576E,Orbital Sciences,Orbital Sciences,1994
13 March 22:32,,,,,,,,1994
13 March 22:32,,USA-101 (STEP-0),SDI,Low Earth,Technology development,In orbit,Successful,1994
13 March 22:32,,USA-102 (DARPASAT),DARPA,Low Earth,Technology development,In orbit,Successful,1994
13 March 22:32,,Maiden flight of Taurus rocket,Maiden flight of Taurus rocket,Maiden flight of Taurus rocket,Maiden flight of Taurus rocket,Maiden flight of Taurus rocket,Maiden flight of Taurus rocket,1994
17 March 16:30,Soyuz-U,Soyuz-U,,Plesetsk Site 43/4,Plesetsk Site 43/4,VKS,VKS,1994
17 March 16:30,,,,,,,,1994
17 March 16:30,,Kosmos 2274 (Yantar),VKS,Low Earth,Reconnaissance,21 May,Successful,1994
22 March 04:54,Soyuz-U,Soyuz-U,,Baikonur Site 1/5,Baikonur Site 1/5,Roskosmos,Roskosmos,1994
22 March 04:54,,,,,,,,1994
22 March 04:54,,Progress M-22,Roskosmos,Low Earth (Mir),Logistics,23 May,Successful,1994
April[edit],April[edit],April[edit],April[edit],April[edit],April[edit],April[edit],April[edit],1994
9 April 11:05,Space Shuttle Endeavour,Space Shuttle Endeavour,,Kennedy LC-39A,Kennedy LC-39A,United Space Alliance,United Space Alliance,1994
9 April 11:05,,,,,,,,1994
9 April 11:05,,STS-59,NASA,Low Earth,Radar mapping,20 April 16:54,Successful,1994
9 April 11:05,,Spacelab Pallet,NASA,Low Earth (Endeavour),Spacelab SRL-1,20 April 16:54,Successful,1994
9 April 11:05,,Crewed orbital flight with six astronauts,Crewed orbital flight with six astronauts,Crewed orbital flight with six astronauts,Crewed orbital flight with six astronauts,Crewed orbital flight with six astronauts,Crewed orbital flight with six astronauts,1994
11 April 07:49,Proton-K/DM-2,Proton-K/DM-2,,Baikonur Site 81/23,Baikonur Site 81/23,VKS,VKS,1994
11 April 07:49,,,,,,,,1994
11 April 07:49,,Kosmos 2275 (GLONASS),MOM,Medium Earth,Navigation,In orbit,Operational,1994
11 April 07:49,,Kosmos 2276 (GLONASS),MOM,Medium Earth,Navigation,In orbit,Operational,1994
11 April 07:49,,Kosmos 2277 (GLONASS),MOM,Medium Earth,Navigation,In orbit,Operational,1994
13 April 06:04,Atlas I,Atlas I,,Cape Canaveral LC-36B,Cape Canaveral LC-36B,Lockheed Martin,Lockheed Martin,1994
13 April 06:04,,,,,,,,1994
13 April 06:04,,GOES 8,NOAA,Current: Graveyard Operational: Geosynchronous,Weather,In orbit,Successful,1994
13 April 06:04,,Retired and moved to graveyard orbit on 5 May 2004,Retired and moved to graveyard orbit on 5 May 2004,Retired and moved to graveyard orbit on 5 May 2004,Retired and moved to graveyard orbit on 5 May 2004,Retired and moved to graveyard orbit on 5 May 2004,Retired and moved to graveyard orbit on 5 May 2004,1994
23 April 08:01,Zenit-2,Zenit-2,,Baikonur Site 45/1,Baikonur Site 45/1,VKS,VKS,1994
23 April 08:01,,,,,,,,1994
23 April 08:01,,Kosmos 2278 (Tselina),MO RF,Low Earth,SIGINT,In orbit,Operational,1994
26 April 02:14,Kosmos-3M,Kosmos-3M,,Plesetsk Site 133/3,Plesetsk Site 133/3,VKS,VKS,1994
26 April 02:14,,,,,,,,1994
26 April 02:14,,Kosmos 2279 (Parus),MO RF,Low Earth,Navigation,In orbit,Operational,1994
28 April 17:14,Soyuz-U2,Soyuz-U2,,Baikonur Site 31/6,Baikonur Site 31/6,VKS,VKS,1994
28 April 17:14,,,,,,,,1994
28 April 17:14,,Kosmos 2280 (Yantar),MOM,Low Earth,Reconnaissance,10 March 1995,Successful,1994
May[edit],May[edit],May[edit],May[edit],May[edit],May[edit],May[edit],May[edit],1994
3 May 15:55,Titan IVA (401)/Centaur,Titan IVA (401)/Centaur,,Cape Canaveral LC-41,Cape Canaveral LC-41,,,1994
3 May 15:55,,,,,,,,1994
3 May 15:55,,USA-103 (Trumpet),NRO,Molniya,SIGINT,In orbit,Operational,1994
4 May 00:00,ASLV,ASLV,,Sriharikota,Sriharikota,ISRO,ISRO,1994
4 May 00:00,,,,,,,,1994
4 May 00:00,,SROSS-C2,IRSO,Low Earth,Ionospheric,12 July 2001,Successful,1994
4 May 00:00,,Final flight of ASLV,Final flight of ASLV,Final flight of ASLV,Final flight of ASLV,Final flight of ASLV,Final flight of ASLV,1994
9 May 02:47,Scout-G1,Scout-G1,,Vandenberg SLC-5,Vandenberg SLC-5,,,1994
9 May 02:47,,,,,,,,1994
9 May 02:47,,MSTI-2,US Air Force/BMDO,Low Earth,Technology development,28 November 1998,Successful,1994
9 May 02:47,,Final flight of Scout rocket family,Final flight of Scout rocket family,Final flight of Scout rocket family,Final flight of Scout rocket family,Final flight of Scout rocket family,Final flight of Scout rocket family,1994
19 May 17:03,Pegasus/HAPS,Pegasus/HAPS,,"Stargazer, Edwards","Stargazer, Edwards",Orbital Sciences,Orbital Sciences,1994
19 May 17:03,,,,,,,,1994
19 May 17:03,,STEP-2 (SIDEX),US Air Force/STP,Low Earth,Technology demonstration,In orbit,Partial launch failure,1994
19 May 17:03,,Placed in incorrect orbit due to carrier rocket underperformance,Placed in incorrect orbit due to carrier rocket underperformance,Placed in incorrect orbit due to carrier rocket underperformance,Placed in incorrect orbit due to carrier rocket underperformance,Placed in incorrect orbit due to carrier rocket underperformance,Placed in incorrect orbit due to carrier rocket underperformance,1994
20 May 02:01,Proton-K/DM-2,Proton-K/DM-2,,Baikonur Site 81/23,Baikonur Site 81/23,VKS,VKS,1994
20 May 02:01,,,,,,,,1994
20 May 02:01,,Gorizont 30,MOM,Geosynchronous,Communications,In orbit,Operational,1994
22 May 04:30,Soyuz-U,Soyuz-U,,Baikonur Site 1/5,Baikonur Site 1/5,Roskosmos,Roskosmos,1994
22 May 04:30,,,,,,,,1994
22 May 04:30,,Progress M-23,Roskosmos,Low Earth (Mir),Logistics,2 July 14:57,Successful,1994
22 May 04:30,,VBK-Raduga,Roskosmos,Low Earth (Mir),Sample return,2 July 15:09,Successful,1994
25 May 10:15,Tsyklon-3,Tsyklon-3,,Plesetsk Site 32/2,Plesetsk Site 32/2,VKS,VKS,1994
25 May 10:15,,,,,,,,1994
25 May 10:15,,Tselina,MO RF,Intended: Low Earth,SIGINT,25 May,Launch failure,1994
25 May 10:15,,Software error prevented stage 2/3 separation,Software error prevented stage 2/3 separation,Software error prevented stage 2/3 separation,Software error prevented stage 2/3 separation,Software error prevented stage 2/3 separation,Software error prevented stage 2/3 separation,1994
June[edit],June[edit],June[edit],June[edit],June[edit],June[edit],June[edit],June[edit],1994
7 June 07:20,Soyuz-U,Soyuz-U,,Plesetsk Site 16/2,Plesetsk Site 16/2,VKS,VKS,1994
7 June 07:20,,,,,,,,1994
7 June 07:20,,Kosmos 2281 (Zenit-8/Oblik),MOM,Low Earth,Reconnaissance,29 July,Successful,1994
14 June 16:05,Soyuz-U,Soyuz-U,,Plesetsk Site 43/3,Plesetsk Site 43/3,VKS,VKS,1994
14 June 16:05,,,,,,,,1994
14 June 16:05,,Foton 9,Roskosmos,Low Earth,Microgravity research,2 July,Successful,1994
17 June 07:07,Ariane 4 (44LP),Ariane 4 (44LP),,Kourou ELA-2,Kourou ELA-2,Arianespace,Arianespace,1994
